title,genre,youtube_url
MIRA - Come With Me (Official Music Video),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=1j6Pfv6xS9o
Rescue Light,rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=oQS37LSawcc
SiR - NO EVIL (Official Video),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=eWZzf9oqqd8
Benson Boone - Beautiful Things (Official Music Video),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=Oa_RSwwpPaA
Benny Blanca - No Motion (Official Video),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=eeWg7___Hz8
Goatdevo - Ungrateful/Bando (Official Video),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=XpZpFqnpoAU
Fmb Dz - Hittin' Heads (Official Video),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=G9w9uPmY8RQ
CHEY - Hair and Nails (OFFICIAL VIDEO),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=xAkX2h97qeE
Nora Fatehi - Im Bossy [Official Music Video],rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=yt1YN6o-rTY
Toohda Band$ - Been Broke (Official Video),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=6Ym47m6pj7g
pizzaboys x SBSTN - Lonely | Official Lyric Video,rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=l8HrANCNuik
Teddy Swims - Lose Control (Live),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=GZ3zL7kT6_c
Rah Swish & Rowdy Rebel - BT (Official Video),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=ybykP9ugC-4
Bizzy Banks - On Lock [Official Music Video],rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=XWhburYBL1I
Wrinkle in Time,rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=koadydMsHlI
Chicago Lane - Lick It (Official Video),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=ukVoqA8mghE
Alemeda - Don't Call Me (Official Music Video),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=93jwIsN9P9k
Paul Damixie x April Bender - Dumb | Official Video,rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=lWyEFEpk_9o
PANDIT - AMO BAILA (Official Visualizer),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=vFE5zmy8BX8
PANDIT - TEQUILA (Official Lyric Video),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=1oe97Fnt3K8
James McGrath - Gratitude,rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=m-r2UJCo4Fs
PANDIT - Closer to the Edge (Official Lyric Video),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=GoTu_RkMYMc
Phil Makes - Bible Belt and Bullets,rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=A6hrfJwSIkA
Smiley - Wrinkle in Time (Official Visualizer),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=WAAiE6WlDl8
MIRA - Bad Booty | Official Video,rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=wMDOli6JDBQ
Jealous Friend x Elianne - Lookin' For You | Official Lyric Video,rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=EW5p4vP_0q4
Paul Damixie - Out of Space | Official Visualizer,rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=8DlEgBlmDQU
Malú Trevejo - Frekaa [Official Music Video],rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=Oo9N9xu8xPA
Josh Levi - BIRTHDAY DANCE [Official Music Video],rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=KQTDkKgffnY
RMC Mike - 2K24 (Official Video),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=-xoTjwv07nI
Yg Teck - Wassup wit it,rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=shoVntbEX7c
Rucci - Obviously (Official Video),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=U3xRYTdCsh8
I Want,rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=P4oUpSp4ZS0
When War Comes,rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=HKHQhH6bVAk
Solo Sangue,rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=qkRS_RaVsd4
Noizbleed,rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=oH_mwjbfRWI
We Die Young,rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=gb7NQVWE47c
Sturm,rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=F_ZWVNvf5pM
Pitch Black,rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=S1LSJyLoFXs
Nothing I Can Do,rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=w9RltchHsZ8
When I Shoot I Kill,rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=s8Go7X95wL0
Baby Come Back by Player(lyrics),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=1wivXgn75lw
Neesah B x B-Lovee - Tap (Official Video),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=cbJMQ0WqdtE
DaeMoney & Joony - DOUBLE C'S (Official Video),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=F7OYiTFcx_0
YoungBoy Never Broke Again - No Time [Official Music Video],rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=iis_5y50Z8o
SiR - KARMA with Isaiah Rashad (Official Video),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=e5YSTm2_ApQ
Fresh -  Mauvais Payeur ft. @kaarisofficiel1 (Clip Officiel),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=3IfhKwP56wA
Tank - Before We Get Started (feat. Fabolous) [Official Music Video],rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=6IXpHilqwhY
"Love Ghost x El Santi - ""ESPEJO"" (glitch animation)",rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=Inv-4vHXg2c
UZI - Gars du Zoo (Clip officiel),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=w2MwXVuzVXI
"Hit-Boy, Big Hit & Zoe Osama - ALLAT (feat. Honcho) [Official Video]",rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=vkcP8nzW8f4
"Conway the Machine, Joey Bada$$ - Vertino (Official Video)",rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=N3lJZn3XJ_0
"Uncle Murda - They Said (Official Video) ft. Symba, Q Bandz",rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=1p5P7GnZsPU
ODUMODUBLVCK feat. Tiwa Savage - 100 MILLION,rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=Ts8keLThN_s
Yakiyn & Kembe X - TOP FLO,rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=LyDTfE3SGPg
Devin Malik - CANADIAN TUX (Official Video),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=6ePBE2VMdIs
Juanito AZ - Pucci (Official Music Video),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=8XvUWAdVrhw
Polo Paul - For A Real One (Official Music Video) Feat. Glizzy Bando,rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=PMq89mfz75o
BigXthaPlug - Mmhmm (Official Music Video),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=x_WayannFys
Benson Boone - Slow It Down (Official Music Video),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=f4Y3b7un4LE
Foreign Eli - All In One,rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=nNg1waPL1ow
Kembe X - Shallow with Hippie Sabotage,rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=lm1ry5Ild10
"Money Man, Moneybagg Yo - Turnt (Official Video)",rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=aggYAz2O6SY
"🌎 ""Giraffe's and Clowns"" -  Vince Buffa",rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=iamPgH45g7k
Charli xcx - Von dutch (official video),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=cwZ1L_0QLjw
Into The Wonderland | Sonic Resistance | 432hz,rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=vnFwsG90V5A
"MIRA - Ring, Ring | Official Video",rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=mkCaf6tuhGM
Féa - Shades of Blue (Official Video),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=i2HeHYaRP5A
Paul Damixie - I Got It All | Official Lyric Video,rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=S_mBlboQUZ8
"Glitter Dream, Milan Gavris - California Dreamin’ (Lyric Video)",rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=UPZzz0LSfoM
pizzaboys x PANDIT - Gangsta (Official Visualizer),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=cn5zPrM4GMM
Edine x pizzaboys - Come & Go | Official Lyric Video,rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=FzDfcYDMINc
"🌎 ""Code Red"" Dirty Fingers (Tropically Impaired )",rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=q7zTgc_NqvM
Don Toliver - DEEP IN THE WATER [Official Music Video],rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=IgoxNaN2GlU
MIRA - Duro | Lyric Video,rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=HRJd_Qhb9k0
Monoir - Summer's Gone (Official Video),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=XAVn53ujlcs
Naomi Prie - Monster | Official Visualizer,rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=EJTJiGTwSuo
Jealous Friend x SBSTN - Be My Baby | Official Lyric Video,rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=xw10TRslk40
MIRA - Ladida | Lyric Video,rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=iXYroDymuMk
Albwho - Toxique | Official Lyric Video,rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=Qr4NKa7lKEI
Jealous Friend x SBSTN - Circus | Official Lyric Video,rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=6zmAhu0HuIM
"Ring, Ring (Remix)",rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=WYchBAyW-_o
ONI - Shouldn't Feel This Way (Official Music Video),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=ARAew7M0f88
Allstar JR - I'm The Guy (Official Video),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=sR-gbY3pylI
HoodTrophy Bino - Most Hated ft. Pappa Flag & FifaDawwg (Official Music Video),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=DUety1OkQ-Q
IDK - CLOVER FT. JOEY VALENCE & BRAE (ONE TAKE),rock,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=xc_B_YJMhko
Whitney Houston - I Wanna Dance With Somebody (Official 4K Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=eH3giaIzONA
ABBA - Dancing Queen (Official Music Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=xFrGuyw1V8s
My Girl,pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=szbI1vu-cCc
Backstreet Boys - I Want It That Way (Official HD Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=4fndeDfaWCg
Kelly Clarkson - Since U Been Gone (VIDEO),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=R7UrFYvl5TE
Madonna - Like A Prayer (Official Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=79fzeNUqQbQ
Michael Jackson - Billie Jean (Official Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=Zi_XLOBDo_Y
Carly Rae Jepsen - Call Me Maybe,pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=fWNaR-rxAic
California Love (Original Version),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=LRt6TdSvHag
I Want To Hold Your Hand (Remastered 2015),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=v1HDt1tknTc
Prince & The Revolution - Kiss (Official Music Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=H9tEvfIsDyo
Britney Spears - ...Baby One More Time (Official Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=C-u5WLJ9Yk4
Nicki Minaj - Super Bass (Official Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=4JipHEz53sU
Outkast - Hey Ya! (Official HD Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=PWgvGjAhvIw
Mariah Carey - Fantasy (Official 4K Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=qq09UkPRdFY
"Earth, Wind & Fire - September (Official HD Video)",pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=Gs069dndIYk
Fleetwood Mac - Dreams (Official Music Video) [4K],pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=Y3ywicffOj4
Beyoncé - Crazy In Love ft. JAY Z,pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=ViwtNLUqkMY
The Ronettes - Be My Baby (Official Audio),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=jSPpbOGnFgk
TLC - No Scrubs (Official HD Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=FrLequ6dUdM
Aretha Franklin - Respect (Official Lyric Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=A134hShx_gw
Missy Elliott - Work It [Official Music Video],pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=cjIvu7e6Wq8
I Want You Back,pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=UvynvnxZJ3Q
Lady Gaga - Bad Romance (Official Music Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=qrO4YZeyl0I
The Beach Boys - Good Vibrations (Official Music Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=apBWI6xrbLY
a-ha - Take On Me (Official Video) [4K],pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=djV11Xbc914
"The Isley Brothers - Shout, Pts. 1 & 2 (Official Audio)",pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=DPVf01jXL7M
Tears For Fears - Everybody Wants To Rule The World (Official Music Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=aGCdLKXNF3w
Where Did Our Love Go,pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=dfl3EYFjHJU
Adele - Rolling in the Deep (Official Music Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=rYEDA3JcQqw
"Usher - Yeah! (Official Video) ft. Lil Jon, Ludacris",pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=GxBSyx85Kp8
Bee Gees - Stayin' Alive (Official Music Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=fNFzfwLM72c
Will You Love Me Tomorrow,pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=cENNxOOdytM
Al Green - Let's Stay Together (Official Audio),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=XXx6RDzR6eM
Gloria Gaynor - I Will Survive,pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=6dYWe1c3OyU
Spice Girls - Wannabe (Official Music Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=gJLIiF15wjQ
Ain't No Mountain High Enough,pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=ABfQuZqq8wg
Katy Perry - Teenage Dream (Official Music Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=98WtmW-lfeE
George Michael - Freedom! ’90 (Official Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=diYAc7gB-0A
Looking Glass - Brandy (You're a Fine Girl) (Official Music Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=GI1GeauAzcg
The B-52's - Love Shack (Official Music Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=9SOryJvTAGs
Taylor Swift - You Belong With Me,pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=VuNIsY6JdUw
Last Dance,pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=561fy1vqIo8
Otis Redding - (Sittin' On) The Dock Of The Bay (Official Music Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=rTVjnBo96Ug
"Dr Dre - Nuthin' But A ""G"" Thang [Official Music Video]",pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=8GliyDgAGQI
Soft Cell - Tainted Love (Official Music Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=XZVpR3Pk-r8
Blondie - Heart Of Glass,pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=WGU_4-5RaxU
Oasis - Wonderwall (Official Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=bx1Bh8ZvH84
Gotye - Somebody That I Used To Know (feat. Kimbra) [Official Music Video],pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=8UVNT4wvIGY
Rihanna - Umbrella (Orange Version) (Official Music Video) ft. JAY-Z,pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=CvBfHwUxHIk
Journey - Don't Stop Believin' (Official Audio),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=1k8craCGpgs
California Dreamin',pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=oU6uUEwZ8FM
Britney Spears - Toxic (Official HD Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=LOZuxwVk7TU
Your Song,pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=FT3D1Cu6g10
Rick Springfield - Jessie's Girl (Official Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=qYkbTyHXwbs
Bell Biv DeVoe - Poison,pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=hgnhVcyLy1I
*NSYNC - Bye Bye Bye (Official Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=Eo-KmOd3i7s
50 Cent - In Da Club (Official Music Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=5qm8PH4xAss
"Oh, Pretty Woman",pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=3KFvoDDs0XM
Whitney Houston - I Will Always Love You (Official 4K Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=3JWTaaS7LdU
Hanson - MMMBop (Official Music Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=NHozn0YXAeE
Stand By Me,pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=b-D5yAAXYng
Cyndi Lauper - Girls Just Want To Have Fun (Official Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=PIb6AZdTr-A
"Frankie Valli & The Four Seasons - December, 1963 (Oh, What a Night) (Official Music Video)",pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=mTUhnIY3oRM
I'm a Believer (2006 Remaster),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=G5EuEF05G2M
"Ariana Grande - thank u, next (Official Video)",pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=gl1aHhXnN1k
Wings - Silly Love Songs (Official Music Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=ap87QgZKTNw
Deee-Lite - Groove Is In The Heart (Official Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=etviGf1uWlg
The Notorious B.I.G. - Mo Money Mo Problems (Official Music Video) [4K],pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=gUhRKVIjJtw
Natasha Bedingfield - Unwritten (Official Video) (as featured in Anyone But You),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=b7k0a5hYnSI
Van Morrison - Brown Eyed Girl (Official Audio),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=UfmkgQRmmeE
Olivia Rodrigo - drivers license (Official Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=ZmDBbnmKpqQ
Amy Winehouse - Rehab,pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=KUmZp8pR1uc
Gladys Knight & The Pips - Midnight Train to Georgia (Official Audio),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=A0F9lh8TiSM
Miley Cyrus - Party In The U.S.A. (Official Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=M11SvDtPBhA
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=OPf0YbXqDm0
Fine Young Cannibals - She Drives Me Crazy (Official Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=UtvmTu4zAMg
Sade - Smooth Operator - Official - 1984,pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=4TYv2PhG89A
The Weeknd - Blinding Lights (Official Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=4NRXx6U8ABQ
Are You That Somebody,pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=o-7ZZIqWjoU
Drake - Hotline Bling,pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=uxpDa-c-4Mc
The Human League - Don't You Want Me (Official Music Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=uPudE8nDog0
You Are The Sunshine Of My Life,pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=SbenaOqv4yQ
Luis Fonsi - Despacito ft. Daddy Yankee,pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=kJQP7kiw5Fk
Destiny's Child - Say My Name (Official Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=sQgd6MccwZc
One Direction - What Makes You Beautiful (Official Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=QJO3ROT-A4E
Sinéad O'Connor - Nothing Compares 2 U (Official Music Video) [HD],pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=0-EF60neguk
Janet Jackson - Miss You Much,pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=IVF0zcqr9Dg
Justin Bieber - Baby ft. Ludacris,pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=kffacxfA7G4
The Killers - Mr. Brightside (Official Music Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=gGdGFtwCNBE
"Blackstreet - No Diggity (Official Music Video) ft. Dr. Dre, Queen Pen",pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=3KL9mRus19o
Shania Twain - Man! I Feel Like A Woman! (Official Music Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=ZJL4UGSbeFg
Fetty Wap  - Trap Queen (Official Video) Prod. By Tony Fadd,pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=i_kF4zLNKio
Vanessa Carlton - A Thousand Miles,pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=Cwkej79U3ek
Yesterday (Remastered 2009),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=NrgmdOz227I
Naughty by Nature - O.P.P. (Official Music Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=idx3GSL2KWs
Mariah Carey - All I Want For Christmas Is You (Official Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=yXQViqx6GMY
I Only Have Eyes for You,pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=1_urvud-Oi0
"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=KQ6zr6kCPj8
Runaway,pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=FtooBkkHMTQ
The Sugarhill Gang - Rapper's Delight (Official Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=mcCK99wHrk0
Marvin Gaye - What's Going On (Official Video 2019),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=o5TmORitlKk
The Black Eyed Peas - I Gotta Feeling (Official Music Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=uSD4vsh1zDA
George Michael - Faith (Official Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=6Cs3Pvmmv0E
Toto - Africa (Official HD Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=FTQbiNvZqaY
Jimmy Buffett - Margaritaville (Audio),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=mrF4nF8VUb4
Rihanna - We Found Love ft. Calvin Harris,pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=tg00YEETFzg
Huey Lewis & The News - The Power Of Love (Official Music Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=wBl2QGAIx1s
Nancy Sinatra - These Boots Are Made For Walkin' (Official Music Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=GM1kzbAgo_E
Nirvana - Smells Like Teen Spirit (Official Music Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=hTWKbfoikeg
Lorde - Royals (US Version),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=nlcIKh6sBtc
Just What I Needed,pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=naOzftxOKig
Michael Jackson - Don't Stop 'Til You Get Enough (Official Video - Upscaled),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=yURRmWtbTbo
INXS - Need You Tonight (Official Music Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=F93ywiGMDnQ
Brandy & Monica - The Boy Is Mine (Official Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=qSIOp_K5GMw
Cyndi Lauper - Time After Time (Official HD Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=VdQY7BusJNU
Neil Diamond - Sweet Caroline (Audio),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=4F_RCWVoL4s
JAY-Z - Empire State Of Mind ft. Alicia Keys,pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=vk6014HuxcE
The Rolling Stones - (I Can't Get No) Satisfaction (Official Lyric Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=nrIPxlFzDi0
Tom Petty - Free Fallin',pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=1lWJXDG2i0A
Bonnie Tyler - Total Eclipse of the Heart (Turn Around) (Official Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=lcOxhH8N3Bo
Harry Styles - As It Was (Official Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=H5v3kku4y6Q
"Daft Punk - Get Lucky (Official Audio) ft. Pharrell Williams, Nile Rodgers",pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=5NV6Rdv1a3I
M.I.A. - Paper Planes,pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=ewRjZoRtu0Y
Lady Gaga - Born This Way (Official Music Video),pop,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=wV1FrqwZyKw
